nichd,gam_score,ade
infancy,0.087088142171337,21600097_36313550
late_adolescence,0.627399600281716,21600097_36313550
middle_childhood,0.420911320810214,21600097_36313550
term_neonatal,-0.0250652915472462,21600097_36313550
toddler,0.199278267017061,21600097_36313550
early_adolescence,0.000229413216948759,21604419_35809115
early_childhood,0.00012815579607544,21604419_35809115
infancy,2.90919728327063e-05,21604419_35809115
late_adolescence,0.000280108198252395,21604419_35809115
middle_childhood,0.000178663589409472,21604419_35809115
term_neonatal,-1.98101055809773e-05,21604419_35809115
toddler,7.83128202897178e-05,21604419_35809115
early_adolescence,0.391578103437175,21603929_35305493
early_childhood,0.215389508487898,21603929_35305493
infancy,0.0539169721887528,21603929_35305493
late_adolescence,0.483454497286866,21603929_35305493
middle_childhood,0.301476447775604,21603929_35305493
term_neonatal,-0.0248152412317116,21603929_35305493
toddler,0.133381905282739,21603929_35305493
early_adolescence,0.000722149393116002,21603312_36919059
early_childhood,0.00036747652748556,21603312_36919059
infancy,4.12015361958475e-05,21603312_36919059
late_adolescence,0.000917773418538985,21603312_36919059
middle_childhood,0.000538562635440849,21603312_36919059
term_neonatal,-0.000118414158236971,21603312_36919059
toddler,0.00020273142274587,21603312_36919059
early_adolescence,0.798154629390701,21600493_35708615
early_childhood,0.518493736382074,21600493_35708615
infancy,0.193138288915562,21600493_35708615
late_adolescence,0.919879444903275,21600493_35708615
middle_childhood,0.666801650840016,21600493_35708615
term_neonatal,0.0258079710786952,21600493_35708615
toddler,0.358594243583262,21600493_35708615
early_adolescence,-0.261637582660476,21604857_35205259
early_childhood,-0.165668435854416,21604857_35205259
infancy,-0.0662314718820404,21604857_35205259
late_adolescence,-0.308256364519198,21604857_35205259
middle_childhood,-0.214234575071726,21604857_35205259
term_neonatal,-0.0160440342552908,21604857_35205259
toddler,-0.116201864989512,21604857_35205259
early_adolescence,1.40088339190565e-05,21600493_36313544
early_childhood,8.00038276243871e-06,21600493_36313544
infancy,2.07401180796348e-06,21600493_36313544
late_adolescence,1.69550324812634e-05,21600493_36313544
middle_childhood,1.1006349237802e-05,21600493_36313544
term_neonatal,-8.60092380322644e-07,21600493_36313544
toddler,5.02327731466928e-06,21600493_36313544
early_adolescence,1.44556162040692,21601789_36110642
early_childhood,0.907286649194372,21601789_36110642
infancy,0.370106685820603,21601789_36110642
late_adolescence,1.71615544539585,21601789_36110642
middle_childhood,1.1756856888312,21601789_36110642
term_neonatal,0.0991318643533582,21601789_36110642
toddler,0.638970682871827,21601789_36110642
early_adolescence,-3.95729018211864e-06,21604433_36617295
early_childhood,-2.08418215809747e-06,21604433_36617295
infancy,2.17423653524313e-07,21604433_36617295
late_adolescence,-4.79062237935605e-06,21604433_36617295
middle_childhood,-3.06712032107083e-06,21604433_36617295
term_neonatal,1.49288511929516e-06,21604433_36617295
toddler,-9.87213070270572e-07,21604433_36617295
early_adolescence,2.81715276920669e-06,21603356_36110244
early_childhood,1.59730616353447e-06,21603356_36110244
infancy,3.97985232270857e-07,21603356_36110244
late_adolescence,3.41508729385323e-06,21603356_36110244
middle_childhood,2.2071329082664e-06,21603356_36110244
term_neonatal,-1.95036245371997e-07,21603356_36110244
toddler,9.94452788611138e-07,21603356_36110244
early_adolescence,-8.38181992286219e-06,21602978_36312648
early_childhood,-5.24552433097077e-06,21602978_36312648
infancy,-2.08142485940299e-06,21602978_36312648
late_adolescence,-9.96250630464782e-06,21602978_36312648
middle_childhood,-6.81539153621571e-06,21602978_36312648
term_neonatal,-4.90478817996613e-07,21602978_36312648
toddler,-3.66703133967662e-06,21602978_36312648
early_adolescence,-7.59233738923879e-05,21600604_42890355
early_childhood,-4.17051051788724e-05,21600604_42890355
infancy,-8.48401648617908e-06,21600604_42890355
late_adolescence,-9.31225746266387e-05,21600604_42890355
middle_childhood,-5.88029934980192e-05,21600604_42890355
term_neonatal,7.60859710124475e-06,21600604_42890355
toddler,-2.48429296264245e-05,21600604_42890355
early_adolescence,-1.44060574463358e-06,21603497_36316176
early_childhood,-6.54720869011379e-07,21603497_36316176
infancy,1.51879444998475e-07,21603497_36316176
late_adolescence,-1.83310837031991e-06,21603497_36316176
middle_childhood,-1.05053136294363e-06,21603497_36316176
term_neonatal,5.46403936921266e-07,21603497_36316176
toddler,-2.51572188607218e-07,21603497_36316176
early_adolescence,-7.28964990996703e-07,21603925_35909613
early_childhood,-3.13532903545843e-07,21603925_35909613
infancy,-2.37315444398908e-07,21603925_35909613
late_adolescence,-1.04660918350418e-06,21603925_35909613
middle_childhood,-4.64409742488437e-07,21603925_35909613
term_neonatal,-2.32861976793871e-07,21603925_35909613
toddler,-2.53579034592755e-07,21603925_35909613
early_adolescence,5.12318874098608e-06,21603288_35809084
early_childhood,2.94314693605343e-06,21603288_35809084
infancy,6.67030807654036e-07,21603288_35809084
late_adolescence,6.13200029188469e-06,21603288_35809084
middle_childhood,4.0599088322416e-06,21603288_35809084
term_neonatal,-4.69460692400582e-07,21603288_35809084
toddler,1.80616956702996e-06,21603288_35809084
early_adolescence,-0.000853156327740382,21602136_35809077
early_childhood,-0.00051261638479104,21602136_35809077
infancy,-0.000188627515973706,21602136_35809077
late_adolescence,-0.00103142360324345,21602136_35809077
middle_childhood,-0.000679554839750943,21602136_35809077
term_neonatal,-2.80892362256162e-05,21602136_35809077
toddler,-0.000349718938342367,21602136_35809077
early_adolescence,-3.62998661565854e-06,21603927_36009894
early_childhood,-2.17167429221211e-06,21603927_36009894
infancy,-8.3008484046978e-07,21603927_36009894
late_adolescence,-4.41233606860379e-06,21603927_36009894
middle_childhood,-2.8777228585357e-06,21603927_36009894
term_neonatal,-1.68802217584844e-07,21603927_36009894
toddler,-1.49460281183197e-06,21603927_36009894
early_adolescence,-2.21629280773187e-05,21603909_35204928
early_childhood,-1.34086421829763e-05,21603909_35204928
infancy,-4.23936206045983e-06,21603909_35204928
late_adolescence,-2.63462037291703e-05,21603909_35204928
middle_childhood,-1.78768633069771e-05,21603909_35204928
term_neonatal,3.57863048188802e-07,21603909_35204928
toddler,-8.83852714925594e-06,21603909_35204928
early_adolescence,1.56493267130894,21604115_35104861
early_childhood,0.994000558346601,21604115_35104861
infancy,0.369356003892912,21604115_35104861
late_adolescence,1.83197805307664,21604115_35104861
middle_childhood,1.28913159387798,21604115_35104861
term_neonatal,0.0515117470558553,21604115_35104861
toddler,0.684990307929379,21604115_35104861
early_adolescence,4.8738655281972e-06,21603083_36009762
early_childhood,1.91996373013569e-06,21603083_36009762
infancy,-8.21050218564658e-07,21603083_36009762
late_adolescence,6.20394467040076e-06,21603083_36009762
middle_childhood,3.40116740755552e-06,21603083_36009762
term_neonatal,-2.12118676616921e-06,21603083_36009762
toddler,5.13849734583054e-07,21603083_36009762
early_adolescence,1.10785749299014,21603929_35708268
early_childhood,0.657677575299284,21603929_35708268
infancy,0.205527572887238,21603929_35708268
late_adolescence,1.33429113856199,21603929_35708268
middle_childhood,0.883465090343285,21603929_35708268
term_neonatal,-0.0199477085272281,21603929_35708268
toddler,0.431382555801642,21603929_35708268
early_adolescence,0.532607438376494,21604417_36110922
early_childhood,0.351914220494506,21604417_36110922
infancy,0.160201604786567,21604417_36110922
late_adolescence,0.61713910217716,21604417_36110922
middle_childhood,0.444571467853916,21604417_36110922
term_neonatal,0.0623588309256269,21604417_36110922
toddler,0.256739757344452,21604417_36110922
early_adolescence,-3.16308936466112e-05,21603080_35406429
early_childhood,-1.94173918008893e-05,21603080_35406429
infancy,-7.15098847208486e-06,21603080_35406429
late_adolescence,-3.77651375452957e-05,21603080_35406429
middle_childhood,-2.55287911076829e-05,21603080_35406429
term_neonatal,-1.00823701051944e-06,21603080_35406429
toddler,-1.32884394462638e-05,21603080_35406429
early_adolescence,0.000598069523690518,21600719_35406310
early_childhood,0.000358640707114449,21600719_35406310
infancy,0.000109911048841064,21600719_35406310
late_adolescence,0.000712238318477075,21600719_35406310
middle_childhood,0.000480524653930573,21600719_35406310
term_neonatal,-1.48813191858129e-05,21600719_35406310
toddler,0.000234597815631652,21600719_35406310
early_adolescence,0.346292939368483,21604563_36211065
early_childhood,0.191121869740114,21604563_36211065
infancy,0.0453426522207767,21604563_36211065
late_adolescence,0.427543416050925,21604563_36211065
middle_childhood,0.267268409984293,21604563_36211065
term_neonatal,-0.026038777238522,21604563_36211065
toddler,0.11742983246268,21604563_36211065
early_adolescence,3.45947920305015e-05,21603925_36718418
early_childhood,2.00414246116517e-05,21603925_36718418
infancy,5.37319656804431e-06,21603925_36718418
late_adolescence,4.1676423748205e-05,21603925_36718418
middle_childhood,2.73559764554485e-05,21603925_36718418
term_neonatal,-1.97733714919687e-06,21603925_36718418
toddler,1.27222166602604e-05,21603925_36718418
early_adolescence,-0.00158953516565192,21604090_35104074
early_childhood,-0.000982893103642188,21604090_35104074
infancy,-0.000408169441233922,21604090_35104074
late_adolescence,-0.00191442225348107,21604090_35104074
middle_childhood,-0.00127918339770697,21604090_35104074
term_neonatal,-0.000123278460911614,21604090_35104074
toddler,-0.000693912101022304,21604090_35104074
early_adolescence,1.08524328438111e-05,21602540_36313091
early_childhood,6.14515764834322e-06,21602540_36313091
infancy,1.50449633194531e-06,21602540_36313091
late_adolescence,1.31471547901349e-05,21602540_36313091
middle_childhood,8.50205329002147e-06,21602540_36313091
term_neonatal,-7.90585619926221e-07,21602540_36313091
toddler,3.81278684383029e-06,21602540_36313091
early_adolescence,2.15898612280117,21603164_36818823
early_childhood,1.2881659893228,21603164_36818823
infancy,0.405532604428478,21603164_36818823
late_adolescence,2.59732634965082,21603164_36818823
middle_childhood,1.72614110651652,21603164_36818823
term_neonatal,-0.0354945905980503,21603164_36818823
toddler,0.846968104956384,21603164_36818823
early_adolescence,1.95914552646699e-05,21604712_36718016
early_childhood,1.30922562378554e-05,21604712_36718016
infancy,5.58673812068986e-06,21604712_36718016
late_adolescence,2.26128661673407e-05,21604712_36718016
middle_childhood,1.64706730731092e-05,21604712_36718016
term_neonatal,1.68738310703816e-06,21604712_36718016
toddler,9.42434196333663e-06,21604712_36718016
early_adolescence,-1.4645699562764e-06,21600816_37219810
early_childhood,-8.30038257775328e-07,21600816_37219810
infancy,-1.10662476896911e-07,21600816_37219810
late_adolescence,-1.72706407177683e-06,21600816_37219810
middle_childhood,-1.16091933031835e-06,21600816_37219810
term_neonatal,2.4498638111245e-07,21600816_37219810
toddler,-4.76656191345057e-07,21600816_37219810
early_adolescence,0.000137763788486317,21600098_36316184
early_childhood,8.54719065762431e-05,21600098_36316184
infancy,3.5796296181229e-05,21600098_36316184
late_adolescence,0.000164776431235591,21600098_36316184
middle_childhood,0.000111265332072608,21600098_36316184
term_neonatal,1.15239363453389e-05,21600098_36316184
toddler,6.0394763913067e-05,21600098_36316184
early_adolescence,-0.000104537028459353,21603288_36315380
early_childhood,-9.85566835671937e-05,21603288_36315380
infancy,-8.15428045642505e-05,21603288_36315380
late_adolescence,-0.000109155366377052,21603288_36315380
middle_childhood,-0.000102189621016225,21603288_36315380
term_neonatal,-6.93074900366809e-05,21603288_36315380
toddler,-9.15422346928308e-05,21603288_36315380
early_adolescence,2.25409867810375e-06,21602735_35104100
early_childhood,1.63017497065102e-06,21602735_35104100
infancy,9.96639263541243e-07,21602735_35104100
late_adolescence,2.54340980759598e-06,21602735_35104100
middle_childhood,1.95214058034014e-06,21602735_35104100
term_neonatal,6.99203458104704e-07,21602735_35104100
toddler,1.30697395815953e-06,21602735_35104100
early_adolescence,-5.64666241043313,21601856_37622462
early_childhood,-1.01811048413495,21601856_37622462
infancy,4.69281816745954,21601856_37622462
late_adolescence,-7.78804477508064,21601856_37622462
middle_childhood,-3.42449341420931,21601856_37622462
term_neonatal,7.98336373131072,21601856_37622462
toddler,1.67069003134393,21601856_37622462
early_adolescence,0.00102426060200981,21603019_35708156
early_childhood,0.000509291190161053,21603019_35708156
infancy,2.65439061671403e-05,21603019_35708156
late_adolescence,0.00128829483966486,21603019_35708156
middle_childhood,0.000762572239076644,21603019_35708156
term_neonatal,-0.000208486605310789,21603019_35708156
toddler,0.000264756302964093,21603019_35708156
early_adolescence,2.8048007081459,21602985_36919051
early_childhood,1.6864634143483,21602985_36919051
infancy,0.542130518049878,21602985_36919051
late_adolescence,3.33465415350283,21602985_36919051
middle_childhood,2.25277007135388,21602985_36919051
term_neonatal,-0.030561828058119,21602985_36919051
toddler,1.11491609884752,21602985_36919051
early_adolescence,3.93387801478717e-05,21602653_37521144
early_childhood,2.28368907132628e-05,21602653_37521144
infancy,6.50283731874043e-06,21602653_37521144
late_adolescence,4.74883432131216e-05,21602653_37521144
middle_childhood,3.10909936248029e-05,21602653_37521144
term_neonatal,-1.60139500131359e-06,21602653_37521144
toddler,1.46398997962675e-05,21602653_37521144
early_adolescence,0.000286977516396714,21603078_35809076
early_childhood,0.000176152203771504,21603078_35809076
infancy,5.80478884185498e-05,21603078_35809076
late_adolescence,0.000338864842723289,21603078_35809076
middle_childhood,0.000233119928479522,21603078_35809076
term_neonatal,-1.43148979448774e-06,21603078_35809076
toddler,0.000117411335337355,21603078_35809076
early_adolescence,0.257715580402825,21603356_42890655
early_childhood,0.151346848496388,21603356_42890655
infancy,0.0529593339961098,21603356_42890655
late_adolescence,0.313665996336124,21603356_42890655
middle_childhood,0.203326754713773,21603356_42890655
term_neonatal,0.00454564803018553,21603356_42890655
toddler,0.101540300923308,21603356_42890655
early_adolescence,0.149313212956076,21603526_36918942
early_childhood,0.0923822692492439,21603526_36918942
infancy,0.0378302714222283,21603526_36918942
